state,constituency,candidate,party,party_normalized,alliance,votes,vote_share,total_votes,turnout,is_winner,position,margin,margin_pct,year
Maharashtra,Maharashtra PC 34,Candidate 4 (TDP),TDP,TDP,NDA,119092,15.4,773237,55.9,False,4,0,0,2014
Maharashtra,Maharashtra PC 34,Candidate 5 (BJP),BJP,BJP,NDA,96455,12.47,773237,69.0,False,5,0,0,2014
Maharashtra,Maharashtra PC 34,Candidate 6 (SP),SP,SP,,57695,7.46,773237,64.5,False,6,0,0,2014
Maharashtra,Maharashtra PC 35,Candidate 1 (TMC),TMC,TMC,,224169,28.04,799563,67.2,True,1,43471,5.44,2014
Maharashtra,Maharashtra PC 35,Candidate 2 (INC),INC,INC,UPA,180698,22.6,799563,65.4,False,2,0,0,2014
Maharashtra,Maharashtra PC 35,Candidate 3 (IND),IND,IND,,178352,22.31,799563,67.7,False,3,0,0,2014
Maharashtra,Maharashtra PC 35,Candidate 4 (OTH),OTH,OTH,,119050,14.89,799563,58.0,False,4,0,0,2014
Maharashtra,Maharashtra PC 35,Candidate 5 (BJP),BJP,BJP,NDA,97290,12.17,799563,74.7,False,5,0,0,2014
Maharashtra,Maharashtra PC 36,Candidate 1 (BJP),BJP,BJP,NDA,327497,30.95,1058179,66.2,True,1,14841,1.4,2014
Maharashtra,Maharashtra PC 36,Candidate 2 (BRS),BRS,BRS,,312656,29.55,1058179,62.7,False,2,0,0,2014
Maharashtra,Maharashtra PC 36,Candidate 3 (AIADMK),AIADMK,AIADMK,,255345,24.13,1058179,68.7,False,3,0,0,2014
Maharashtra,Maharashtra PC 36,Candidate 4 (OTH),OTH,OTH,,108010,10.21,1058179,71.8,False,4,0,0,2014
Maharashtra,Maharashtra PC 36,Candidate 5 (IND),IND,IND,,54669,5.17,1058179,63.8,False,5,0,0,2014
Maharashtra,Maharashtra PC 37,Candidate 1 (TMC),TMC,TMC,,327822,53.39,614042,73.9,True,1,203392,33.12,2014
Maharashtra,Maharashtra PC 37,Candidate 2 (BJP),BJP,BJP,NDA,124430,20.26,614042,62.6,False,2,0,0,2014
Maharashtra,Maharashtra PC 37,Candidate 3 (INC),INC,INC,UPA,101065,16.46,614042,65.3,False,3,0,0,2014
Maharashtra,Maharashtra PC 37,Candidate 4 (SP),SP,SP,,60723,9.89,614042,68.9,False,4,0,0,2014
Maharashtra,Maharashtra PC 38,Candidate 1 (BJP),BJP,BJP,NDA,557782,49.83,1119436,76.4,True,1,150937,13.48,2014
Maharashtra,Maharashtra PC 38,Candidate 2 (BRS),BRS,BRS,,406845,36.34,1119436,58.9,False,2,0,0,2014
Maharashtra,Maharashtra PC 38,Candidate 3 (SP),SP,SP,,154807,13.83,1119436,65.8,False,3,0,0,2014
Maharashtra,Maharashtra PC 39,Candidate 1 (BSP),BSP,BSP,,225128,26.59,846678,77.8,True,1,5331,0.63,2014
Maharashtra,Maharashtra PC 39,Candidate 2 (BJP),BJP,BJP,NDA,219797,25.96,846678,58.4,False,2,0,0,2014
Maharashtra,Maharashtra PC 39,Candidate 3 (JDU),JDU,JDU,,208013,24.57,846678,69.4,False,3,0,0,2014
Maharashtra,Maharashtra PC 39,Candidate 4 (INC),INC,INC,UPA,193738,22.88,846678,57.7,False,4,0,0,2014
Maharashtra,Maharashtra PC 40,Candidate 1 (TMC),TMC,TMC,,218819,32.07,682306,57.9,True,1,26089,3.82,2014
Maharashtra,Maharashtra PC 40,Candidate 2 (OTH),OTH,OTH,,192730,28.25,682306,63.7,False,2,0,0,2014
Maharashtra,Maharashtra PC 40,Candidate 3 (BJP),BJP,BJP,NDA,183629,26.91,682306,61.4,False,3,0,0,2014
Maharashtra,Maharashtra PC 40,Candidate 4 (INC),INC,INC,UPA,87126,12.77,682306,65.5,False,4,0,0,2014
Maharashtra,Maharashtra PC 41,Candidate 1 (OTH),OTH,OTH,,199452,26.28,759046,67.0,True,1,10193,1.34,2014
Maharashtra,Maharashtra PC 41,Candidate 2 (SP),SP,SP,,189259,24.93,759046,60.3,False,2,0,0,2014
Maharashtra,Maharashtra PC 41,Candidate 3 (DMK),DMK,DMK,,173805,22.9,759046,64.2,False,3,0,0,2014
Maharashtra,Maharashtra PC 41,Candidate 4 (BJP),BJP,BJP,NDA,110119,14.51,759046,73.8,False,4,0,0,2014
Maharashtra,Maharashtra PC 41,Candidate 5 (AIADMK),AIADMK,AIADMK,,46916,6.18,759046,60.7,False,5,0,0,2014
Maharashtra,Maharashtra PC 41,Candidate 6 (TMC),TMC,TMC,,39491,5.2,759046,77.2,False,6,0,0,2014
Maharashtra,Maharashtra PC 42,Candidate 1 (INC),INC,INC,UPA,130582,27.01,483449,74.8,True,1,9117,1.89,2014
Maharashtra,Maharashtra PC 42,Candidate 2 (DMK),DMK,DMK,,121465,25.12,483449,57.7,False,2,0,0,2014
Maharashtra,Maharashtra PC 42,Candidate 3 (BSP),BSP,BSP,,120401,24.9,483449,57.2,False,3,0,0,2014
Maharashtra,Maharashtra PC 42,Candidate 4 (BJP),BJP,BJP,NDA,110999,22.96,483449,73.5,False,4,0,0,2014
Maharashtra,Maharashtra PC 43,Candidate 1 (DMK),DMK,DMK,,247642,31.87,777038,74.1,True,1,15050,1.94,2014
Maharashtra,Maharashtra PC 43,Candidate 2 (OTH),OTH,OTH,,232592,29.93,777038,75.2,False,2,0,0,2014
Maharashtra,Maharashtra PC 43,Candidate 3 (BSP),BSP,BSP,,215507,27.73,777038,59.7,False,3,0,0,2014
Maharashtra,Maharashtra PC 43,Candidate 4 (BJP),BJP,BJP,NDA,81294,10.46,777038,70.4,False,4,0,0,2014
Maharashtra,Maharashtra PC 44,Candidate 1 (INC),INC,INC,UPA,479752,43.74,1096837,72.0,True,1,140798,12.84,2014
Maharashtra,Maharashtra PC 44,Candidate 2 (TMC),TMC,TMC,,338954,30.9,1096837,74.7,False,2,0,0,2014
Maharashtra,Maharashtra PC 44,Candidate 3 (BJP),BJP,BJP,NDA,174376,15.9,1096837,63.5,False,3,0,0,2014
Maharashtra,Maharashtra PC 44,Candidate 4 (OTH),OTH,OTH,,103754,9.46,1096837,78.0,False,4,0,0,2014
Maharashtra,Maharashtra PC 45,Candidate 1 (BJP),BJP,BJP,NDA,411872,36.34,1133424,70.3,True,1,47362,4.18,2014
Maharashtra,Maharashtra PC 45,Candidate 2 (OTH),OTH,OTH,,364510,32.16,1133424,60.1,False,2,0,0,2014
Maharashtra,Maharashtra PC 45,Candidate 3 (BRS),BRS,BRS,,357041,31.5,1133424,66.1,False,3,0,0,2014
Maharashtra,Maharashtra PC 46,Candidate 1 (OTH),OTH,OTH,,147585,29.51,500201,65.6,True,1,20658,4.13,2014
Maharashtra,Maharashtra PC 46,Candidate 2 (TMC),TMC,TMC,,126927,25.38,500201,60.3,False,2,0,0,2014
Maharashtra,Maharashtra PC 46,Candidate 3 (BRS),BRS,BRS,,118785,23.75,500201,63.6,False,3,0,0,2014
Maharashtra,Maharashtra PC 46,Candidate 4 (IND),IND,IND,,81332,16.26,500201,77.0,False,4,0,0,2014
Maharashtra,Maharashtra PC 46,Candidate 5 (INC),INC,INC,UPA,25570,5.11,500201,72.1,False,5,0,0,2014
Maharashtra,Maharashtra PC 47,Candidate 1 (SP),SP,SP,,105585,25.25,418090,58.8,True,1,1384,0.33,2014
Maharashtra,Maharashtra PC 47,Candidate 2 (OTH),OTH,OTH,,104201,24.92,418090,55.3,False,2,0,0,2014
Maharashtra,Maharashtra PC 47,Candidate 3 (INC),INC,INC,UPA,101412,24.26,418090,56.8,False,3,0,0,2014
Maharashtra,Maharashtra PC 47,Candidate 4 (AIADMK),AIADMK,AIADMK,,64745,15.49,418090,56.6,False,4,0,0,2014
Maharashtra,Maharashtra PC 47,Candidate 5 (BJP),BJP,BJP,NDA,42145,10.08,418090,67.4,False,5,0,0,2014
Maharashtra,Maharashtra PC 48,Candidate 1 (TDP),TDP,TDP,NDA,200592,26.33,761978,63.4,True,1,5428,0.71,2014
Maharashtra,Maharashtra PC 48,Candidate 2 (AIADMK),AIADMK,AIADMK,,195164,25.61,761978,69.8,False,2,0,0,2014
Maharashtra,Maharashtra PC 48,Candidate 3 (IND),IND,IND,,137155,18.0,761978,72.3,False,3,0,0,2014
Maharashtra,Maharashtra PC 48,Candidate 4 (BJP),BJP,BJP,NDA,120063,15.76,761978,61.0,False,4,0,0,2014
Maharashtra,Maharashtra PC 48,Candidate 5 (BRS),BRS,BRS,,109001,14.31,761978,72.5,False,5,0,0,2014
West Bengal,West Bengal PC 1,Candidate 1 (IND),IND,IND,,254101,23.71,1071605,62.6,True,1,14993,1.4,2014
West Bengal,West Bengal PC 1,Candidate 2 (TMC),TMC,TMC,,239108,22.31,1071605,66.8,False,2,0,0,2014
West Bengal,West Bengal PC 1,Candidate 3 (TDP),TDP,TDP,NDA,232301,21.68,1071605,63.7,False,3,0,0,2014
West Bengal,West Bengal PC 1,Candidate 4 (BJP),BJP,BJP,NDA,195749,18.27,1071605,73.3,False,4,0,0,2014
West Bengal,West Bengal PC 1,Candidate 5 (INC),INC,INC,UPA,150343,14.03,1071605,57.1,False,5,0,0,2014
West Bengal,West Bengal PC 2,Candidate 1 (SP),SP,SP,,219838,44.95,489079,58.5,True,1,72008,14.72,2014
West Bengal,West Bengal PC 2,Candidate 2 (OTH),OTH,OTH,,147830,30.23,489079,63.1,False,2,0,0,2014
West Bengal,West Bengal PC 2,Candidate 3 (TMC),TMC,TMC,,90712,18.55,489079,75.7,False,3,0,0,2014
West Bengal,West Bengal PC 2,Candidate 4 (BRS),BRS,BRS,,30696,6.28,489079,60.3,False,4,0,0,2014
West Bengal,West Bengal PC 3,Candidate 1 (OTH),OTH,OTH,,203992,47.68,427799,76.3,True,1,37350,8.73,2014
West Bengal,West Bengal PC 3,Candidate 2 (BJP),BJP,BJP,NDA,166642,38.95,427799,66.4,False,2,0,0,2014
West Bengal,West Bengal PC 3,Candidate 3 (DMK),DMK,DMK,,57163,13.36,427799,56.6,False,3,0,0,2014
West Bengal,West Bengal PC 4,Candidate 1 (BJP),BJP,BJP,NDA,661182,58.72,1125932,62.6,True,1,196433,17.45,2014
West Bengal,West Bengal PC 4,Candidate 2 (AIADMK),AIADMK,AIADMK,,464749,41.28,1125932,71.3,False,2,0,0,2014
West Bengal,West Bengal PC 5,Candidate 1 (JDU),JDU,JDU,,223106,25.29,882102,77.5,True,1,16768,1.9,2014
West Bengal,West Bengal PC 5,Candidate 2 (AIADMK),AIADMK,AIADMK,,206338,23.39,882102,59.0,False,2,0,0,2014
West Bengal,West Bengal PC 5,Candidate 3 (OTH),OTH,OTH,,168565,19.11,882102,58.5,False,3,0,0,2014
West Bengal,West Bengal PC 5,Candidate 4 (INC),INC,INC,UPA,146891,16.65,882102,69.1,False,4,0,0,2014
West Bengal,West Bengal PC 5,Candidate 5 (SP),SP,SP,,137200,15.55,882102,60.8,False,5,0,0,2014
West Bengal,West Bengal PC 6,Candidate 1 (BJP),BJP,BJP,NDA,304665,33.03,922516,61.7,True,1,60347,6.54,2014
West Bengal,West Bengal PC 6,Candidate 2 (INC),INC,INC,UPA,244318,26.48,922516,70.0,False,2,0,0,2014
West Bengal,West Bengal PC 6,Candidate 3 (DMK),DMK,DMK,,224602,24.35,922516,76.9,False,3,0,0,2014
West Bengal,West Bengal PC 6,Candidate 4 (AIADMK),AIADMK,AIADMK,,148929,16.14,922516,74.7,False,4,0,0,2014
West Bengal,West Bengal PC 7,Candidate 1 (BJP),BJP,BJP,NDA,257876,35.21,732479,57.0,True,1,1305,0.18,2014
West Bengal,West Bengal PC 7,Candidate 2 (INC),INC,INC,UPA,256571,35.03,732479,70.3,False,2,0,0,2014
West Bengal,West Bengal PC 7,Candidate 3 (OTH),OTH,OTH,,218031,29.77,732479,77.9,False,3,0,0,2014
West Bengal,West Bengal PC 8,Candidate 1 (AIADMK),AIADMK,AIADMK,,215185,40.77,527829,67.1,True,1,59883,11.35,2014
West Bengal,West Bengal PC 8,Candidate 2 (TMC),TMC,TMC,,155302,29.42,527829,61.9,False,2,0,0,2014
West Bengal,West Bengal PC 8,Candidate 3 (BJP),BJP,BJP,NDA,94224,17.85,527829,56.8,False,3,0,0,2014
West Bengal,West Bengal PC 8,Candidate 4 (OTH),OTH,OTH,,63117,11.96,527829,65.8,False,4,0,0,2014
West Bengal,West Bengal PC 9,Candidate 1 (INC),INC,INC,UPA,156094,37.75,413459,56.1,True,1,25679,6.21,2014
West Bengal,West Bengal PC 9,Candidate 2 (TMC),TMC,TMC,,130415,31.54,413459,72.2,False,2,0,0,2014
West Bengal,West Bengal PC 9,Candidate 3 (BJP),BJP,BJP,NDA,126948,30.7,413459,71.1,False,3,0,0,2014
West Bengal,West Bengal PC 10,Candidate 1 (INC),INC,INC,UPA,339152,46.87,723549,58.7,True,1,116994,16.17,2014
West Bengal,West Bengal PC 10,Candidate 2 (BJP),BJP,BJP,NDA,222158,30.7,723549,58.8,False,2,0,0,2014
West Bengal,West Bengal PC 10,Candidate 3 (TDP),TDP,TDP,NDA,162238,22.42,723549,60.9,False,3,0,0,2014
West Bengal,West Bengal PC 11,Candidate 1 (INC),INC,INC,UPA,194391,32.29,602012,61.9,True,1,3590,0.6,2014
West Bengal,West Bengal PC 11,Candidate 2 (TMC),TMC,TMC,,190801,31.69,602012,64.5,False,2,0,0,2014
West Bengal,West Bengal PC 11,Candidate 3 (BJP),BJP,BJP,NDA,183673,30.51,602012,62.9,False,3,0,0,2014
West Bengal,West Bengal PC 11,Candidate 4 (JDU),JDU,JDU,,33146,5.51,602012,58.1,False,4,0,0,2014
West Bengal,West Bengal PC 12,Candidate 1 (TMC),TMC,TMC,,204322,29.25,698475,66.2,True,1,24382,3.49,2014
West Bengal,West Bengal PC 12,Candidate 2 (IND),IND,IND,,179940,25.76,698475,71.8,False,2,0,0,2014
West Bengal,West Bengal PC 12,Candidate 3 (AIADMK),AIADMK,AIADMK,,161903,23.18,698475,77.7,False,3,0,0,2014
West Bengal,West Bengal PC 12,Candidate 4 (DMK),DMK,DMK,,76192,10.91,698475,78.0,False,4,0,0,2014
West Bengal,West Bengal PC 12,Candidate 5 (BJP),BJP,BJP,NDA,46838,6.71,698475,55.2,False,5,0,0,2014
West Bengal,West Bengal PC 12,Candidate 6 (SP),SP,SP,,29277,4.19,698475,71.6,False,6,0,0,2014
West Bengal,West Bengal PC 13,Candidate 1 (BJP),BJP,BJP,NDA,401784,36.07,1113847,68.4,True,1,139196,12.5,2014
West Bengal,West Bengal PC 13,Candidate 2 (TMC),TMC,TMC,,262588,23.57,1113847,71.7,False,2,0,0,2014
West Bengal,West Bengal PC 13,Candidate 3 (SP),SP,SP,,254403,22.84,1113847,63.5,False,3,0,0,2014
West Bengal,West Bengal PC 13,Candidate 4 (AIADMK),AIADMK,AIADMK,,195070,17.51,1113847,60.6,False,4,0,0,2014
West Bengal,West Bengal PC 14,Candidate 1 (BRS),BRS,BRS,,308416,40.11,768924,69.5,True,1,56473,7.34,2014
West Bengal,West Bengal PC 14,Candidate 2 (BJP),BJP,BJP,NDA,251943,32.77,768924,56.5,False,2,0,0,2014
West Bengal,West Bengal PC 14,Candidate 3 (TMC),TMC,TMC,,115062,14.96,768924,62.5,False,3,0,0,2014
West Bengal,West Bengal PC 14,Candidate 4 (JDU),JDU,JDU,,93501,12.16,768924,66.2,False,4,0,0,2014
West Bengal,West Bengal PC 15,Candidate 1 (INC),INC,INC,UPA,328881,29.61,1110887,57.8,True,1,3898,0.35,2014
West Bengal,West Bengal PC 15,Candidate 2 (TMC),TMC,TMC,,324983,29.25,1110887,63.5,False,2,0,0,2014
West Bengal,West Bengal PC 15,Candidate 3 (BJP),BJP,BJP,NDA,235997,21.24,1110887,58.6,False,3,0,0,2014
West Bengal,West Bengal PC 15,Candidate 4 (AIADMK),AIADMK,AIADMK,,221024,19.9,1110887,77.8,False,4,0,0,2014
West Bengal,West Bengal PC 16,Candidate 1 (BJP),BJP,BJP,NDA,270341,35.2,767939,66.5,True,1,20718,2.7,2014
West Bengal,West Bengal PC 16,Candidate 2 (DMK),DMK,DMK,,249623,32.51,767939,65.0,False,2,0,0,2014
West Bengal,West Bengal PC 16,Candidate 3 (INC),INC,INC,UPA,106692,13.89,767939,70.6,False,3,0,0,2014
West Bengal,West Bengal PC 16,Candidate 4 (TMC),TMC,TMC,,95190,12.4,767939,70.1,False,4,0,0,2014
West Bengal,West Bengal PC 16,Candidate 5 (BSP),BSP,BSP,,46090,6.0,767939,66.8,False,5,0,0,2014
West Bengal,West Bengal PC 17,Candidate 1 (TMC),TMC,TMC,,221283,28.09,787722,63.7,True,1,4971,0.63,2014
West Bengal,West Bengal PC 17,Candidate 2 (BJP),BJP,BJP,NDA,216312,27.46,787722,60.1,False,2,0,0,2014
West Bengal,West Bengal PC 17,Candidate 3 (DMK),DMK,DMK,,175489,22.28,787722,76.9,False,3,0,0,2014
West Bengal,West Bengal PC 17,Candidate 4 (BSP),BSP,BSP,,125966,15.99,787722,62.8,False,4,0,0,2014
West Bengal,West Bengal PC 17,Candidate 5 (BRS),BRS,BRS,,48669,6.18,787722,66.5,False,5,0,0,2014
West Bengal,West Bengal PC 18,Candidate 1 (OTH),OTH,OTH,,217810,36.54,596130,77.7,True,1,21838,3.66,2014
West Bengal,West Bengal PC 18,Candidate 2 (TMC),TMC,TMC,,195972,32.87,596130,67.2,False,2,0,0,2014
West Bengal,West Bengal PC 18,Candidate 3 (BJP),BJP,BJP,NDA,182346,30.59,596130,60.5,False,3,0,0,2014
West Bengal,West Bengal PC 19,Candidate 1 (TMC),TMC,TMC,,657361,76.06,864297,59.0,True,1,450426,52.11,2014
West Bengal,West Bengal PC 19,Candidate 2 (BJP),BJP,BJP,NDA,206935,23.94,864297,74.6,False,2,0,0,2014
West Bengal,West Bengal PC 20,Candidate 1 (TDP),TDP,TDP,NDA,336499,33.99,989984,65.6,True,1,13103,1.32,2014
West Bengal,West Bengal PC 20,Candidate 2 (BRS),BRS,BRS,,323396,32.67,989984,73.2,False,2,0,0,2014
West Bengal,West Bengal PC 20,Candidate 3 (INC),INC,INC,UPA,273585,27.64,989984,71.1,False,3,0,0,2014
West Bengal,West Bengal PC 20,Candidate 4 (BJP),BJP,BJP,NDA,56502,5.71,989984,77.0,False,4,0,0,2014
West Bengal,West Bengal PC 21,Candidate 1 (BJP),BJP,BJP,NDA,402506,33.65,1196272,64.4,True,1,98361,8.22,2014
West Bengal,West Bengal PC 21,Candidate 2 (SP),SP,SP,,304145,25.42,1196272,59.7,False,2,0,0,2014
West Bengal,West Bengal PC 21,Candidate 3 (IND),IND,IND,,248403,20.76,1196272,77.2,False,3,0,0,2014
West Bengal,West Bengal PC 21,Candidate 4 (OTH),OTH,OTH,,241216,20.16,1196272,67.4,False,4,0,0,2014
West Bengal,West Bengal PC 22,Candidate 1 (BJP),BJP,BJP,NDA,374692,35.75,1048051,67.8,True,1,20555,1.96,2014
West Bengal,West Bengal PC 22,Candidate 2 (DMK),DMK,DMK,,354137,33.79,1048051,69.9,False,2,0,0,2014
West Bengal,West Bengal PC 22,Candidate 3 (TMC),TMC,TMC,,319221,30.46,1048051,59.5,False,3,0,0,2014
West Bengal,West Bengal PC 23,Candidate 1 (TMC),TMC,TMC,,186458,37.98,490925,62.2,True,1,84158,17.14,2014
West Bengal,West Bengal PC 23,Candidate 2 (BSP),BSP,BSP,,102300,20.84,490925,57.4,False,2,0,0,2014
West Bengal,West Bengal PC 23,Candidate 3 (OTH),OTH,OTH,,87637,17.85,490925,64.6,False,3,0,0,2014
West Bengal,West Bengal PC 23,Candidate 4 (BJP),BJP,BJP,NDA,85253,17.37,490925,74.3,False,4,0,0,2014
West Bengal,West Bengal PC 23,Candidate 5 (INC),INC,INC,UPA,29275,5.96,490925,59.5,False,5,0,0,2014
West Bengal,West Bengal PC 24,Candidate 1 (BJP),BJP,BJP,NDA,97699,22.01,443955,73.6,True,1,1099,0.25,2014
West Bengal,West Bengal PC 24,Candidate 2 (OTH),OTH,OTH,,96600,21.76,443955,61.5,False,2,0,0,2014
West Bengal,West Bengal PC 24,Candidate 3 (AIADMK),AIADMK,AIADMK,,93121,20.98,443955,67.5,False,3,0,0,2014
West Bengal,West Bengal PC 24,Candidate 4 (INC),INC,INC,UPA,79661,17.94,443955,74.8,False,4,0,0,2014
West Bengal,West Bengal PC 24,Candidate 5 (TDP),TDP,TDP,NDA,76871,17.32,443955,66.4,False,5,0,0,2014
West Bengal,West Bengal PC 25,Candidate 1 (TMC),TMC,TMC,,377245,50.87,741547,72.4,True,1,12944,1.75,2014
West Bengal,West Bengal PC 25,Candidate 2 (BJP),BJP,BJP,NDA,364301,49.13,741547,65.4,False,2,0,0,2014
West Bengal,West Bengal PC 26,Candidate 1 (INC),INC,INC,UPA,336441,35.0,961190,64.2,True,1,67213,6.99,2014
West Bengal,West Bengal PC 26,Candidate 2 (SP),SP,SP,,269228,28.01,961190,67.8,False,2,0,0,2014
West Bengal,West Bengal PC 26,Candidate 3 (TDP),TDP,TDP,NDA,224965,23.4,961190,71.1,False,3,0,0,2014
West Bengal,West Bengal PC 26,Candidate 4 (BJP),BJP,BJP,NDA,130555,13.58,961190,75.6,False,4,0,0,2014
West Bengal,West Bengal PC 27,Candidate 1 (BJP),BJP,BJP,NDA,182686,28.02,652050,61.8,True,1,24241,3.72,2014
West Bengal,West Bengal PC 27,Candidate 2 (INC),INC,INC,UPA,158445,24.3,652050,77.8,False,2,0,0,2014
West Bengal,West Bengal PC 27,Candidate 3 (OTH),OTH,OTH,,148041,22.7,652050,66.7,False,3,0,0,2014
West Bengal,West Bengal PC 27,Candidate 4 (BSP),BSP,BSP,,137004,21.01,652050,55.4,False,4,0,0,2014
West Bengal,West Bengal PC 27,Candidate 5 (TDP),TDP,TDP,NDA,25871,3.97,652050,56.6,False,5,0,0,2014
West Bengal,West Bengal PC 28,Candidate 1 (JDU),JDU,JDU,,136097,18.93,719034,67.9,True,1,5917,0.82,2014
West Bengal,West Bengal PC 28,Candidate 2 (INC),INC,INC,UPA,130180,18.1,719034,63.6,False,2,0,0,2014
West Bengal,West Bengal PC 28,Candidate 3 (OTH),OTH,OTH,,125042,17.39,719034,73.0,False,3,0,0,2014
West Bengal,West Bengal PC 28,Candidate 4 (TDP),TDP,TDP,NDA,123891,17.23,719034,69.8,False,4,0,0,2014
West Bengal,West Bengal PC 28,Candidate 5 (AIADMK),AIADMK,AIADMK,,111130,15.46,719034,74.9,False,5,0,0,2014
West Bengal,West Bengal PC 28,Candidate 6 (DMK),DMK,DMK,,92691,12.89,719034,72.8,False,6,0,0,2014
West Bengal,West Bengal PC 29,Candidate 1 (BJP),BJP,BJP,NDA,578538,61.6,939139,62.0,True,1,217938,23.21,2014
West Bengal,West Bengal PC 29,Candidate 2 (AIADMK),AIADMK,AIADMK,,360600,38.4,939139,58.7,False,2,0,0,2014
West Bengal,West Bengal PC 30,Candidate 1 (BJP),BJP,BJP,NDA,221336,25.75,859656,64.8,True,1,1534,0.18,2014
West Bengal,West Bengal PC 30,Candidate 2 (SP),SP,SP,,219802,25.57,859656,76.6,False,2,0,0,2014
West Bengal,West Bengal PC 30,Candidate 3 (BSP),BSP,BSP,,195357,22.73,859656,68.0,False,3,0,0,2014
West Bengal,West Bengal PC 30,Candidate 4 (AIADMK),AIADMK,AIADMK,,140245,16.31,859656,64.7,False,4,0,0,2014
West Bengal,West Bengal PC 30,Candidate 5 (INC),INC,INC,UPA,82913,9.65,859656,73.4,False,5,0,0,2014
West Bengal,West Bengal PC 31,Candidate 1 (BJP),BJP,BJP,NDA,334114,34.43,970353,62.8,True,1,9753,1.01,2014
West Bengal,West Bengal PC 31,Candidate 2 (OTH),OTH,OTH,,324361,33.43,970353,71.9,False,2,0,0,2014
West Bengal,West Bengal PC 31,Candidate 3 (INC),INC,INC,UPA,311877,32.14,970353,64.3,False,3,0,0,2014
West Bengal,West Bengal PC 32,Candidate 1 (DMK),DMK,DMK,,131539,26.0,505962,69.7,True,1,7336,1.45,2014
West Bengal,West Bengal PC 32,Candidate 2 (AIADMK),AIADMK,AIADMK,,124203,24.55,505962,55.9,False,2,0,0,2014
West Bengal,West Bengal PC 32,Candidate 3 (BSP),BSP,BSP,,115595,22.85,505962,56.6,False,3,0,0,2014
West Bengal,West Bengal PC 32,Candidate 4 (BJP),BJP,BJP,NDA,92101,18.2,505962,63.7,False,4,0,0,2014
West Bengal,West Bengal PC 32,Candidate 5 (TMC),TMC,TMC,,42521,8.4,505962,73.5,False,5,0,0,2014
West Bengal,West Bengal PC 33,Candidate 1 (AIADMK),AIADMK,AIADMK,,194671,36.66,531030,71.1,True,1,40073,7.55,2014
West Bengal,West Bengal PC 33,Candidate 2 (TDP),TDP,TDP,NDA,154598,29.11,531030,71.4,False,2,0,0,2014
West Bengal,West Bengal PC 33,Candidate 3 (BRS),BRS,BRS,,104546,19.69,531030,73.8,False,3,0,0,2014
West Bengal,West Bengal PC 33,Candidate 4 (BJP),BJP,BJP,NDA,55976,10.54,531030,61.8,False,4,0,0,2014
West Bengal,West Bengal PC 33,Candidate 5 (OTH),OTH,OTH,,21236,4.0,531030,59.4,False,5,0,0,2014
West Bengal,West Bengal PC 34,Candidate 1 (TDP),TDP,TDP,NDA,289020,32.69,884205,72.9,True,1,72582,8.21,2014
West Bengal,West Bengal PC 34,Candidate 2 (BJP),BJP,BJP,NDA,216438,24.48,884205,68.3,False,2,0,0,2014
West Bengal,West Bengal PC 34,Candidate 3 (TMC),TMC,TMC,,156912,17.75,884205,64.7,False,3,0,0,2014
West Bengal,West Bengal PC 34,Candidate 4 (JDU),JDU,JDU,,144053,16.29,884205,59.4,False,4,0,0,2014
West Bengal,West Bengal PC 34,Candidate 5 (AIADMK),AIADMK,AIADMK,,77779,8.8,884205,76.9,False,5,0,0,2014
West Bengal,West Bengal PC 35,Candidate 1 (BJP),BJP,BJP,NDA,135306,23.22,582819,74.2,True,1,4796,0.82,2014
West Bengal,West Bengal PC 35,Candidate 2 (OTH),OTH,OTH,,130510,22.39,582819,65.3,False,2,0,0,2014
West Bengal,West Bengal PC 35,Candidate 3 (AIADMK),AIADMK,AIADMK,,127153,21.82,582819,63.8,False,3,0,0,2014
West Bengal,West Bengal PC 35,Candidate 4 (BSP),BSP,BSP,,100221,17.2,582819,57.8,False,4,0,0,2014
West Bengal,West Bengal PC 35,Candidate 5 (TMC),TMC,TMC,,89627,15.38,582819,69.9,False,5,0,0,2014
West Bengal,West Bengal PC 36,Candidate 1 (TMC),TMC,TMC,,205504,32.38,634647,77.9,True,1,57817,9.11,2014
West Bengal,West Bengal PC 36,Candidate 2 (AIADMK),AIADMK,AIADMK,,147687,23.27,634647,73.9,False,2,0,0,2014
West Bengal,West Bengal PC 36,Candidate 3 (IND),IND,IND,,146155,23.03,634647,59.1,False,3,0,0,2014
West Bengal,West Bengal PC 36,Candidate 4 (BJP),BJP,BJP,NDA,135299,21.32,634647,65.7,False,4,0,0,2014
West Bengal,West Bengal PC 37,Candidate 1 (TMC),TMC,TMC,,344131,69.05,498407,58.4,True,1,240376,48.23,2014
West Bengal,West Bengal PC 37,Candidate 2 (BSP),BSP,BSP,,103755,20.82,498407,61.3,False,2,0,0,2014
West Bengal,West Bengal PC 37,Candidate 3 (BJP),BJP,BJP,NDA,50519,10.14,498407,75.9,False,3,0,0,2014
West Bengal,West Bengal PC 38,Candidate 1 (BJP),BJP,BJP,NDA,474507,49.92,950549,59.5,True,1,226274,23.8,2014
West Bengal,West Bengal PC 38,Candidate 2 (OTH),OTH,OTH,,248233,26.11,950549,65.4,False,2,0,0,2014
West Bengal,West Bengal PC 38,Candidate 3 (SP),SP,SP,,149872,15.77,950549,72.2,False,3,0,0,2014
